Sample,Sample_ID,Flag,Device,Latitude,Longitude,Water_depth,Ocean,Sample_depth_top,Sample_depth_bottom,Sample_depth_average,Author,Journal,Year,Publication_doi,Resource_doi,Comment,Database,Type,Count_min,Count,Dentigloborotalia_anfracta,Globorotalia_cavernula,Globorotalia_crassaformis,Globorotalia_hirsuta,Globorotalia_menardii,Globorotalia_scitula,Globorotalia_truncatulinoides,Globorotalia_tumida,Globorotalia_ungulata,Globorotalia_theyeri,Globoconella_inflata,Neogloboquadrina_dutertrei,Neogloboquadrina_incompta,Neogloboquadrina_pachyderma,Pulleniatina_obliquiloculata,Globoquadrina_conglomerata,Globorotaloides_hexagonus,Berggrenia_pumilio,Globigerina_bulloides,Globigerina_falconensis,Globigerinoides_conglobatus,Globigerinoides_ruber,Globigerinoides_white,Trilobatus_sacculifer,Globigerinoides_tenellus,Orbulina_universa,Beella_digitata,Globigerinella_siphonifera,Globigerinella_calida,Globigerinella_adamsi,Turborotalita_quinqueloba,Turborotalita_humilis,Globoturborotalita_rubescens,Sphaeroidinella_dehiscens,Candeina_nitida,Globigerinita_glutinata,Globigerinita_uvula,Globigerinita_minuta,Tenuitella_iota,Hastigerina_pelagica,Hastigerinella_digitata,Globorotalia_menardii_&_Globorotalia_tumida,Globigerinoides_ruber_&_Globigerinoides_white,Turborotalita_humilis_&_Berggrenia_pumilio,Globorotalia_truncatulinoides_dextral_coiling,Globorotalia_truncatulinoides_sinistral_coiling,Trilobatus_sacculifer_w_sac_chamber,Trilobatus_sacculifer_wo_sac_chamber,Turborotalita_quinqueloba_dextral_coiling,Turborotalita_quinqueloba_sinistral_coiling,unidentified,T_surface,T_400,T_gradient,S_surface,S_400,Si_surface,Si_400,O_surface,O_400,CO2_surface,CO2_400
AII-15-552,BUFD_0031,0,Piston,10.25,53.16666667,4173.0,129.0,0.0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology ,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,34,1,,359.0,0.0,,0.005571031,0.0,0.050139276,0.005571031,0.0,0.044568245,,0.0,0.0,0.256267409,0.036211699,0.0,0.055710306,0.0,0.016713092,0.0,0.222841226,0.033426184,0.002785515,0.0,0.04735376,0.022284123,0.002785515,0.002785515,0.0,0.008356546,0.008356546,0.0,0.0,0.0,0.0,0.0,0.0,0.167130919,0.0,,0.0,,,,,,,,0.008356546,0.013927577,,,0.011142061,26.133493423461914,12.72050666809082,13.412986755371094,35.72195053100586,35.36147689819336,3.773733139038086,27.99455451965332,210.19529724121094,48.529083251953125,2021.998779296875,2234.3212890625
AII-15-558,BUFD_0032,0,Piston,8.983333333,51.73333333,3985.0,129.0,,,0.01,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology ,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,34,1,,322.0,0.0,,0.00621118,0.0,0.124223602,0.0,0.0,0.096273292,,0.0,0.0,0.102484472,0.02173913,0.0,0.090062112,0.00310559,0.00310559,0.0,0.105590062,0.02173913,0.00621118,0.0,0.108695652,0.027950311,0.00310559,0.00310559,0.0,0.00931677,0.01242236,0.00310559,0.0,0.0,0.01242236,0.00310559,0.00310559,0.229813665,0.0,,0.0,,,,,,,,0.0,0.027950311,,,0.00310559,26.888330459594727,11.46027946472168,15.428050994873047,35.57371139526367,35.279727935791016,3.859358787536621,33.90789031982422,212.20054626464844,53.04234313964844,2003.7589111328125,2236.01904296875
AII-15-559,BUFD_0033,0,Piston,8.9,51.61666667,3797.0,129.0,0.0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology ,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,34,1,,367.0,0.0,,0.0,0.0,0.103542234,0.0,0.0,0.002724796,,0.0,0.0,0.038147139,0.0,0.0,0.0,0.0,0.0,0.0,0.179836512,0.002724796,0.0,0.0,0.226158038,0.013623978,0.005449591,0.002724796,0.0,0.005449591,0.002724796,0.002724796,0.0,0.0,0.010899183,0.002724796,0.0,0.392370572,0.0,,0.0,,,,,,,,0.002724796,0.010899183,,,0.008174387,26.888330459594727,11.46027946472168,15.428050994873047,35.57371139526367,35.279727935791016,3.859358787536621,33.90789031982422,212.20054626464844,53.04234313964844,2003.7589111328125,2236.01904296875
AII-15-572,BUFD_0034,0,Gravity,9.216666667,60.21666667,3705.0,129.0,0.0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology ,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,34,1,,423.0,0.0,,0.0,0.0,0.170212766,0.0,0.0,0.153664303,,0.0,0.002364066,0.137115839,0.002364066,0.0,0.1678487,0.011820331,0.004728132,0.0,0.06855792,0.0,0.01891253,0.0,0.040189125,0.06855792,0.0,0.002364066,0.021276596,0.066193853,0.011820331,0.0,0.0,0.0,0.0,0.009456265,0.0,0.037825059,0.0,,0.0,,,,,,,,0.028368794,0.040189125,,,0.004728132,27.430871963500977,11.596827507019043,15.834044456481934,36.137210845947266,35.27763748168945,1.7871134281158447,33.20582962036133,218.14852905273438,33.29591751098633,2020.5267333984375,2247.308349609375
AII-15-585,BUFD_0035,0,Gravity,20.15,69.43333333,216.0,129.0,0.0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology ,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,34,1,,317.0,0.006309148,,0.0,0.0,0.012618297,0.015772871,0.0,0.0,,0.0,0.0,0.009463722,0.0,0.0,0.022082019,0.0,0.003154574,0.0,0.078864353,0.1829653,0.012618297,0.0,0.255520505,0.041009464,0.034700315,0.003154574,0.003154574,0.015772871,0.012618297,0.006309148,0.006309148,0.0,0.047318612,0.0,0.0,0.220820189,0.0,,0.0,,,,,,,,0.025236593,0.015772871,,,0.009463722,27.68525505065918,,,36.92042541503906,,1.7642930746078491,,185.4877166748047,,2036.9287109375,
AII-15-586,BUFD_0036,0,Gravity,20.11666667,67.91666667,3047.0,129.0,0.0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology ,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,34,1,,340.0,0.0,,0.0,0.0,0.020588235,0.0,0.0,0.0,,0.0,0.0,0.014705882,0.0,0.0,0.029411765,0.0,0.0,0.0,0.070588235,0.191176471,0.011764706,0.0,0.241176471,0.023529412,0.014705882,0.0,0.005882353,0.0,0.005882353,0.0,0.0,0.0,0.011764706,0.0,0.0,0.358823529,0.0,,0.0,,,,,,,,0.005882353,0.017647059,,,0.0,27.5456600189209,13.92780590057373,13.617854118347168,36.84831619262695,35.934207916259766,1.9691643714904785,36.21575927734375,188.3863983154297,0.25512924790382385,2042.6759033203125,2283.801513671875
AII-15-591,BUFD_0037,0,Gravity,21.0,59.55,1267.0,129.0,0.0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology ,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,34,1,,335.0,0.0,,0.0,0.0,0.020895522,0.008955224,0.0,0.014925373,,0.002985075,0.0,0.035820896,0.0,0.0,0.002985075,0.0,0.002985075,0.0,0.420895522,0.07761194,0.0,0.0,0.131343284,0.008955224,0.029850746,0.0,0.0,0.002985075,0.017910448,0.0,0.005970149,0.0,0.008955224,0.0,0.0,0.191044776,0.0,,0.0,,,,,,,,0.005970149,0.002985075,,,0.014925373,23.524003982543945,,,35.85581588745117,,6.318907260894775,,200.3489227294922,,2085.40185546875,
AII-15-592,BUFD_0038,0,Gravity,20.83333333,61.01666667,2628.0,129.0,0.0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology ,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,34,1,,323.0,0.0,,0.0,0.0,0.074303406,0.0,0.0,0.018575851,,0.00619195,0.0,0.139318885,0.0,0.0,0.046439628,0.0,0.0,0.0,0.263157895,0.06501548,0.0,0.0,0.102167183,0.046439628,0.00619195,0.009287926,0.0,0.015479876,0.015479876,0.0,0.009287926,0.0,0.0,0.0,0.0,0.179566563,0.0,,0.0,,,,,,,,0.027863777,0.018575851,,,0.003095975,26.19832992553711,13.622820854187012,12.575509071350098,36.20469665527344,35.866371154785156,3.289731025695801,36.27376937866211,204.4569854736328,1.4583146572113037,2063.1435546875,2277.013671875
AII-15-597A,BUFD_0039,0,Gravity,17.43333333,57.18333333,1805.0,129.0,0.0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology ,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,34,1,,365.0,0.0,,0.0,0.0,0.032876712,0.002739726,0.0,0.005479452,,0.01369863,0.0,0.065753425,0.0,0.0,0.008219178,0.0,0.002739726,0.0,0.336986301,0.052054795,0.0,0.0,0.153424658,0.024657534,0.010958904,0.002739726,0.0,0.016438356,0.019178082,0.0,0.002739726,0.0,0.019178082,0.0,0.0,0.21369863,0.0,,0.0,,,,,,,,0.008219178,0.016438356,,,0.016438356,18.706274032592773,13.04163646697998,5.664637565612793,35.64059066772461,35.72134780883789,7.553545951843262,38.99354934692383,195.46221923828125,5.6090922355651855,2109.89794921875,2270.247314453125
AII-15-597B,BUFD_0040,0,Gravity,16.23333333,54.76666667,2922.0,129.0,0.0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology ,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,34,1,,343.0,0.0,,0.0,0.0,0.064139942,0.0,0.0,0.017492711,,0.011661808,0.0,0.055393586,0.002915452,0.002915452,0.008746356,0.0,0.011661808,0.0,0.279883382,0.020408163,0.0,0.0,0.139941691,0.017492711,0.017492711,0.0,0.0,0.008746356,0.005830904,0.0,0.002915452,0.0,0.008746356,0.0,0.0,0.32361516,0.0,,0.0,,,,,,,,0.002915452,0.014577259,,,0.0,14.306413650512695,12.748784065246582,1.5576295852661133,35.4385986328125,35.694644927978516,9.275232315063477,40.2960319519043,182.68321228027344,10.721583366394043,2112.695068359375,2266.960205078125
AII-15-600,BUFD_0041,0,Gravity,15.26666667,54.63333333,2899.0,129.0,0.0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology ,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,,34,1,,367.0,0.0,,0.0,0.0,0.051771117,0.002724796,0.002724796,0.019073569,,0.008174387,0.0,0.057220708,0.0,0.0,0.021798365,0.0,0.0,0.0,0.302452316,0.035422343,0.0,0.0,0.10626703,0.024523161,0.005449591,0.002724796,0.002724796,0.005449591,0.005449591,0.0,0.0,0.0,0.008174387,0.0,0.0,0.335149864,0.0,,0.0,,,,,,0.002724796,0.0,0.002724796,0.021798365,,,0.002724796,19.28160858154297,12.696494102478027,6.585114479064941,35.571292877197266,35.64299011230469,7.1368303298950195,38.544288635253906,188.18658447265625,15.385530471801758,2087.73046875,2264.086669921875
AII-15-602,BUFD_0042,0,Gravity,14.93333333,57.35,3357.0,129.0,0.0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology ,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,34,1,,345.0,0.0,,0.0,0.0,0.08115942,0.0,0.0,0.005797101,,0.005797101,0.0,0.084057971,0.0,0.0,0.028985507,0.0,0.005797101,0.0,0.342028986,0.017391304,0.0,0.0,0.084057971,0.028985507,0.014492754,0.002898551,0.002898551,0.011594203,0.005797101,0.0,0.0,0.0,0.005797101,0.0,0.0,0.260869565,0.0,,0.0,,,,,,,,0.014492754,0.014492754,,,0.011594203,25.272451400756836,12.958413124084473,12.314038276672363,35.893856048583984,35.574241638183594,3.7925307750701904,35.60649871826172,209.5482635498047,16.615198135375977,2039.8634033203125,2261.463134765625
AII-15-602-10A,BUFD_0043,1,Piston,-29.13333333,-34.56666667,2974.0,11.0,0.0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology ,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,"G. adamsi abundances moved to unidentified, G. hexagonus abundances moved to unidentified",34,1,,869.0,0.0,,0.0,0.024165708,0.014959724,0.029919448,0.067894131,0.003452244,,0.0,0.029919448,0.001150748,0.006904488,0.0,0.0,0.0,0.0,0.0,0.008055236,0.073647871,0.018411968,0.033371692,0.424626007,0.042577675,0.0287687,0.009205984,0.01150748,0.027617952,0.0287687,0.0,0.0,0.0,0.006904488,0.0,0.010356732,0.089758343,0.0,,0.0,,,,,,0.064441887,0.003452244,0.019562716,0.02301496,,,0.008055236,21.20197296142578,12.567741394042969,8.634231567382812,36.06549835205078,35.1400032043457,0.565678060054779,3.8647947311401367,224.30752563476562,211.0725555419922,2053.35009765625,2113.069580078125
AII-15-612,BUFD_0044,0,Gravity,13.58333333,71.56666667,1697.0,129.0,0.0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology ,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,34,1,,385.0,0.0,,0.0,0.0,0.083116883,0.0,0.0,0.005194805,,0.002597403,0.0,0.077922078,0.0,0.0,0.046753247,0.025974026,0.020779221,0.0,0.101298701,0.020779221,0.01038961,0.0,0.220779221,0.101298701,0.018181818,0.0,0.015584416,0.023376623,0.018181818,0.0,0.0,0.0,0.007792208,0.0,0.0,0.194805195,0.0,,0.0,,,,,,,,0.046753247,0.054545455,,,0.005194805,27.236392974853516,12.461895942687988,14.774497032165527,36.01117706298828,35.56053161621094,2.4738337993621826,37.118900299072266,203.64906311035156,0.6160225868225098,1985.551513671875,2276.853515625
AII-15-614,BUFD_0045,0,Gravity,9.9,74.18333333,2474.0,129.0,0.0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology ,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,34,1,,375.0,0.0,,0.0,0.0,0.093333333,0.002666667,0.0,0.008,,0.002666667,0.0,0.112,0.0,0.0,0.008,0.024,0.034666667,0.0,0.181333333,0.024,0.005333333,0.0,0.173333333,0.064,0.002666667,0.002666667,0.010666667,0.04,0.018666667,0.0,0.0,0.0,0.0,0.005333333,0.0,0.184,0.0,,0.0,,,,,,,,0.037333333,0.026666667,,,0.002666667,27.607738494873047,11.283226013183594,16.324512481689453,34.93046569824219,35.19922637939453,3.0708701610565186,36.72471237182617,216.12200927734375,20.91583251953125,1931.7161865234375,2257.713623046875
AII-15-618,BUFD_0046,0,Gravity,7.033333333,73.4,1800.0,129.0,0.0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology ,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,34,1,,449.0,0.0,,0.0,0.0,0.066815145,0.004454343,0.0,0.013363029,,0.013363029,0.0,0.122494432,0.0,0.0,0.037861915,0.035634744,0.022271715,0.0,0.158129176,0.006681514,0.017817372,0.0,0.189309577,0.071269488,0.037861915,0.006681514,0.0,0.020044543,0.026726058,0.0,0.0,0.0,0.013363029,0.004454343,0.0,0.122494432,0.0,,0.0,,,,,,,,0.028953229,0.042316258,,,0.008908686,28.477821350097656,11.026644706726074,17.451176643371582,35.659358978271484,35.12754440307617,2.0282058715820312,35.81208419799805,207.24313354492188,33.12037658691406,1972.219970703125,2249.25537109375
AII93-12-38-21,BUFD_0047,1,Gravity,-9.1,127.85,3282.0,81.0,0.0,0.01,0.005,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology ,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,"sample depth information from duplicate sample, G. truncatulinoides subspecies set to N/A",98,1,,295.0,0.0,,0.0,0.0,0.155932203,0.0,0.0,0.074576271,,0.0,0.0,0.118644068,0.0,0.0,0.081355932,0.0,0.0,0.0,0.050847458,0.020338983,0.010169492,0.0,0.237288136,0.013559322,0.003389831,0.006779661,0.003389831,0.020338983,0.006779661,0.0,0.0,0.0,0.0,0.013559322,0.0,0.179661017,0.0,,0.0,,,,,,,,0.006779661,0.006779661,,,0.003389831,28.52095603942871,8.83371353149414,19.68724250793457,34.54671859741211,34.550262451171875,5.398067951202393,58.62818145751953,193.97740173339844,98.88827514648438,1935.81298828125,2227.744384765625
AII93-12-43-26,BUFD_0048,1,Piston,-4.883333333,133.8333333,2464.0,81.0,0.0,0.01,0.005,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology ,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,"sample depth information from duplicate sample, G. truncatulinoides subspecies set to N/A",98,1,,251.0,0.0,,0.055776892,0.003984064,0.107569721,0.0,0.0,0.043824701,,0.0,0.0,0.151394422,0.051792829,0.0,0.219123506,0.0,0.0,0.0,0.111553785,0.003984064,0.007968127,0.0,0.151394422,0.019920319,0.003984064,0.0,0.0,0.011952191,0.011952191,0.0,0.0,0.0,0.0,0.0,0.0,0.035856574,0.0,,0.0,,,,,,,,0.0,0.019920319,,,0.007968127,29.210798263549805,9.361127853393555,19.84967041015625,34.09857177734375,34.59672927856445,2.9167675971984863,47.70805740356445,209.61375427246094,99.35021209716797,1933.689453125,2205.47998046875
AII93-12-45-27,BUFD_0049,1,Piston,-4.666666667,131.9833333,685.0,81.0,0.0,0.01,0.005,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology ,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,"G. ruber pink abundances moved to unidentified, G. truncatulinoides subspecies set to N/A, sample depth information from duplicate sample, G. crassula identified",66,1,,229.0,0.0,,0.0,0.0,0.008733624,0.0,0.0,0.043668122,,0.0,0.0,0.048034934,0.013100437,0.0,0.091703057,0.0,0.0,0.0,0.23580786,0.021834061,0.0,0.0,0.096069869,0.026200873,0.0,0.008733624,0.0,0.030567686,0.030567686,0.0,0.008733624,0.0,0.048034934,0.0,0.0,0.262008734,0.0,,0.0,,,,,,,,0.008733624,0.017467249,,,0.026200873,29.220680236816406,9.28487777709961,19.935802459716797,34.12019348144531,34.58821105957031,3.3285646438598633,46.389122009277344,207.66806030273438,101.05348205566406,1933.087890625,2208.468505859375
AII93-12-46-28,BUFD_0050,1,Gravity,-2.633333333,130.6166667,1879.0,81.0,0.0,0.01,0.005,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology ,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,"sample depth information from duplicate sample, G. truncatulinoides subspecies set to N/A",98,1,,417.0,0.0,,0.0,0.0,0.059952038,0.002398082,0.0,0.028776978,,0.0,0.0,0.122302158,0.0,0.0,0.227817746,0.0,0.0,0.0,0.153477218,0.0,0.002398082,0.0,0.165467626,0.043165468,0.002398082,0.0,0.0,0.026378897,0.007194245,0.002398082,0.0,0.0,0.002398082,0.0,0.0,0.151079137,0.0,,0.0,,,,,,,,0.016786571,0.026378897,,,0.002398082,27.317813873291016,9.363303184509277,17.95451068878174,34.30540466308594,34.6458625793457,2.49695086479187,39.77292251586914,205.98410034179688,111.3212661743164,1923.6395263671875,2203.2236328125
AII93-14-55-35,BUFD_0051,1,Gravity,-11.88333333,112.6833333,3494.0,129.0,0.0,0.01,0.005,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology ,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,"sample depth information from duplicate sample, G. truncatulinoides subspecies set to N/A",98,1,,211.0,0.0,,0.0,0.0,0.360189573,0.0,0.0,0.194312796,,0.0,0.0,0.109004739,0.037914692,0.0,0.113744076,0.0,0.0,0.0,0.023696682,0.0,0.004739336,0.0,0.023696682,0.014218009,0.0,0.004739336,0.009478673,0.023696682,0.004739336,0.0,0.0,0.0,0.0,0.042654028,0.0,0.033175355,0.0,,0.0,,,,,,,,0.004739336,0.009478673,,,0.0,27.770448684692383,9.12874698638916,18.641701698303223,34.38705062866211,34.62875747680664,4.762941360473633,49.0996208190918,199.61724853515625,102.26493835449219,1922.8563232421875,2208.97705078125
ARIES46,BUFD_0052,1,Gravity,36.56666667,175.3833333,3666.0,49.0,0.0,0.02,0.01,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology ,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,"sample depth information from duplicate sample, T. sacculifer subspecies set to N/A",66,1,,984.0,0.0,,0.0,0.008130081,0.0,0.00304878,0.115853659,0.0,,0.0,0.403455285,0.103658537,0.279471545,0.017276423,0.0,0.00101626,0.0,0.0,0.027439024,0.010162602,0.0,0.0,0.009146341,0.0,0.00101626,0.0,0.008130081,0.00203252,0.0,0.0,0.0,0.0,0.0,0.00101626,0.0,0.005081301,0.0,,0.00203252,,,,,,0.110772358,0.005081301,,,,,0.00203252,21.755924224853516,9.753268241882324,12.002655982971191,34.43186569213867,34.18616485595703,3.9926624298095703,27.98262596130371,226.01028442382812,203.76754760742188,1980.989013671875,2117.94189453125
ARIES49,BUFD_0053,1,Gravity,36.43333333,178.6333333,3902.0,49.0,0.0,0.02,0.01,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology ,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,"sample depth information from duplicate sample, T. sacculifer subspecies set to N/A",66,1,,722.0,0.0,,0.0,0.0,0.001385042,0.001385042,0.063711911,0.004155125,,0.0,0.409972299,0.088642659,0.301939058,0.03601108,0.0,0.001385042,0.0,0.0,0.048476454,0.013850416,0.0,0.0,0.009695291,0.0,0.0,0.002770083,0.004155125,0.0,0.001385042,0.0,0.0,0.0,0.0,0.001385042,0.0,0.002770083,0.0,,0.0,,,,,,0.063711911,0.0,,,,,0.006925208,19.107685089111328,9.506065368652344,9.601619720458984,34.36442565917969,34.16196060180664,3.6320948600769043,26.550052642822266,233.996337890625,206.73294067382812,1999.0416259765625,2119.740478515625
CHN99-64,BUFD_0054,1,Trigger,-13.3,46.98333333,3243.0,129.0,0.0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology ,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,"G. ruber pink abundances moved to unidentified, G. truncatulinoides subspecies set to N/A, G. crassula identified",2,1,,314.0,0.0,,0.0,0.0,0.006369427,0.003184713,0.0,0.003184713,,0.0,0.0,0.082802548,0.003184713,0.0,0.038216561,0.00955414,0.015923567,0.0,0.025477707,0.012738854,0.015923567,0.0,0.347133758,0.162420382,0.00955414,0.012738854,0.0,0.121019108,0.054140127,0.003184713,0.003184713,0.0,0.0,0.0,0.003184713,0.057324841,0.0,,0.0,,,,,,,,0.038216561,0.124203822,,,0.00955414,28.201051712036133,12.597220420837402,15.60383129119873,35.03782272338867,35.113040924072266,2.47573184967041,8.510570526123047,214.3277587890625,197.72161865234375,1956.2708740234375,2116.456787109375
CHN99-65,BUFD_0055,0,Trigger,-12.98333333,41.61666667,3540.0,129.0,0.0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology ,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,34,1,,431.0,0.0,,0.0,0.0,0.004640371,0.023201856,0.0,0.002320186,,0.0,0.0,0.099767981,0.0,0.0,0.060324826,0.002320186,0.023201856,0.0,0.041763341,0.004640371,0.020881671,0.0,0.345707657,0.150812065,0.002320186,0.018561485,0.0,0.069605568,0.032482599,0.0,0.0,0.0,0.0,0.002320186,0.0,0.088167053,0.0,,0.0,,,,,,,,0.07424594,0.076566125,,,0.006960557,29.944978713989258,11.90082836151123,18.044150352478027,35.170841217041016,35.029266357421875,2.3624837398529053,6.0151872634887695,212.14111328125,215.6474609375,1955.2298583984375,2112.648193359375
CHN99-66,BUFD_0056,0,Trigger,-13.18333333,41.4,2350.0,129.0,0.0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology ,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,34,1,,438.0,0.0,,0.0,0.0,0.006849315,0.015981735,0.0,0.00456621,,0.0,0.0,0.050228311,0.0,0.0,0.04109589,0.0,0.006849315,0.0,0.03652968,0.04109589,0.025114155,0.0,0.351598174,0.132420091,0.015981735,0.015981735,0.0,0.082191781,0.061643836,0.006849315,0.0,0.0,0.00456621,0.0,0.002283105,0.095890411,0.0,,0.0,,,,,,,,0.03196347,0.100456621,,,0.002283105,29.49169921875,12.325652122497559,17.16604709625244,35.11162185668945,35.07950210571289,2.0885848999023438,5.408674716949463,215.0443115234375,215.6313018798828,1954.580078125,2109.068115234375
CHN99-68,BUFD_0057,0,Trigger,-16.06666667,41.55,2758.0,129.0,0.0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology ,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,34,1,,336.0,0.0,,0.0,0.0,0.008928571,0.008928571,0.0,0.00297619,,0.0,0.0,0.06547619,0.00297619,0.0,0.041666667,0.0,0.005952381,0.0,0.026785714,0.005952381,0.023809524,0.0,0.55952381,0.154761905,0.005952381,0.00297619,0.0,0.035714286,0.005952381,0.0,0.0,0.0,0.00297619,0.00297619,0.0,0.032738095,0.0,,0.0,,,,,,,,0.044642857,0.110119048,,,0.00297619,27.294269561767578,12.952353477478027,14.34191608428955,35.10686492919922,35.16709518432617,1.9630271196365356,5.21328067779541,221.0705108642578,212.69326782226562,1965.906005859375,2106.630615234375
CHN99-70,BUFD_0058,0,Trigger,-11.51666667,41.83333333,2176.0,129.0,0.0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology ,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,"Water depth taken from ETOPO, G. truncatulinoides subspecies set to N/A",34,1,,659.0,0.0,,0.0,0.001517451,0.016691958,0.010622155,0.0,0.007587253,,0.0,0.0,0.050075873,0.0,0.0,0.056145675,0.001517451,0.003034901,0.0,0.025796662,0.019726859,0.034901366,0.0,0.336874052,0.106221548,0.016691958,0.013657056,0.004552352,0.081942337,0.036418816,0.003034901,0.0,0.003034901,0.02276176,0.003034901,0.0,0.132018209,0.0,,0.0,,,,,,,,0.039453718,0.06676783,,,0.012139605,30.257770538330078,11.373747825622559,18.88402271270752,35.25861358642578,34.970314025878906,2.7389657497406006,7.21874475479126,209.39219665527344,213.4607391357422,1958.3160400390625,2118.5849609375
